Gene stable ID	NCBI gene ID
ENSDARG00000013082	91373
ENSDARG00000008867	5908
ENSDARG00000075754	84245
ENSDARG00000015399	2294
ENSDARG00000002304	51659
ENSDARG00000011240	56912
ENSDARG00000031891	347853
ENSDARG00000088342	284339
ENSDARG00000079128	441925
ENSDARG00000079128	8678
ENSDARG00000089766	10718
ENSDARG00000044622	10721
ENSDARG00000099596	686
ENSDARG00000012192	124583
ENSDARG00000095772	56971
ENSDARG00000020328	22874
ENSDARG00000105324	729767
ENSDARG00000053138	57470
ENSDARG00000001788	539
ENSDARG00000015476	64799
ENSDARG00000060877	10085
ENSDARG00000061682	80114
ENSDARG00000059397	80834
ENSDARG00000052010	51647
ENSDARG00000102867	6722
ENSDARG00000016584	6000
ENSDARG00000027649	51692
ENSDARG00000105265	23052
ENSDARG00000068701	54329
ENSDARG00000038845	197257
ENSDARG00000018602	5868
ENSDARG00000012555	26289
ENSDARG00000075919	401145
ENSDARG00000114922	114825
ENSDARG00000092923	654346
ENSDARG00000094646	8445
ENSDARG00000057218	64786
ENSDARG00000058799	4608
ENSDARG00000002670	22863
ENSDARG00000025478	2642
ENSDARG00000012355	3742
ENSDARG00000012355	26290
ENSDARG00000037570	51082
ENSDARG00000087601	387509
ENSDARG00000111743	5754
ENSDARG00000045748	55576
ENSDARG00000087839	79759
ENSDARG00000075132	2271
ENSDARG00000010312	1356
ENSDARG00000038305	389136
ENSDARG00000097451	79643
ENSDARG00000074665	5218
ENSDARG00000024311	493861
ENSDARG00000038505	5437
ENSDARG00000015653	10318
ENSDARG00000026784	6091
ENSDARG00000099798	23041
ENSDARG00000097071	128344
ENSDARG00000094043	7270
ENSDARG00000014763	51326
ENSDARG00000014763	100506084
ENSDARG00000014763	100996709
ENSDARG00000014763	375
ENSDARG00000098639	5831
ENSDARG00000098639	29920
ENSDARG00000009493	9175
ENSDARG00000056443	55303
ENSDARG00000056443	474344
ENSDARG00000056443	26157
ENSDARG00000056443	170575
ENSDARG00000046007	9911
ENSDARG00000037782	30812
ENSDARG00000023394	219855
ENSDARG00000082850	727676
ENSDARG00000036721	10452
ENSDARG00000116986	54577
ENSDARG00000116986	54600
ENSDARG00000116986	54657
ENSDARG00000116986	54578
ENSDARG00000116986	54576
ENSDARG00000116986	54579
ENSDARG00000116986	54659
ENSDARG00000116986	54575
ENSDARG00000038213	10237
ENSDARG00000027345	10205
ENSDARG00000023362	2516
ENSDARG00000042621	1410
ENSDARG00000074995	8893
ENSDARG00000103902	54820
ENSDARG00000110056	8546
ENSDARG00000011493	123879
ENSDARG00000077431	205717
ENSDARG00000088030	6165
ENSDARG00000063446	200205
ENSDARG00000105301	30812
ENSDARG00000077897	162979
ENSDARG00000018882	3717
ENSDARG00000003027	79005
ENSDARG00000003027	100534012
ENSDARG00000059474	22877
ENSDARG00000046141	64897
ENSDARG00000005908	1195
ENSDARG00000033370	53938
ENSDARG00000059054	5164
ENSDARG00000073948	84432
ENSDARG00000059139	117166
ENSDARG00000045854	8074
ENSDARG00000010481	9689
ENSDARG00000096594	9227
ENSDARG00000004874	55064
ENSDARG00000005883	5989
ENSDARG00000061940	3360
ENSDARG00000076351	57795
ENSDARG00000036155	2717
ENSDARG00000003429	9987
ENSDARG00000034227	9851
ENSDARG00000063621	13
ENSDARG00000063661	81788
ENSDARG00000095136	645432
ENSDARG00000057681	9204
ENSDARG00000104023	4099
ENSDARG00000041736	83693
ENSDARG00000059951	201164
ENSDARG00000110653	79956
ENSDARG00000017794	195814
ENSDARG00000014215	1012
ENSDARG00000055644	25823
ENSDARG00000055644	64499
ENSDARG00000055644	7177
ENSDARG00000055644	23430
ENSDARG00000101984	5148
ENSDARG00000074150	2813
ENSDARG00000018530	9261
ENSDARG00000089355	7812
ENSDARG00000086112	26586
ENSDARG00000076308	54704
ENSDARG00000042031	92344
ENSDARG00000079271	51181
ENSDARG00000104367	837
ENSDARG00000104367	838
ENSDARG00000104367	834
ENSDARG00000104367	440068
ENSDARG00000104367	114769
ENSDARG00000104367	59082
ENSDARG00000104367	260434
ENSDARG00000037496	2893
ENSDARG00000039439	3459
ENSDARG00000078803	10634
ENSDARG00000076439	5531
ENSDARG00000030297	9580
ENSDARG00000074041	10350
ENSDARG00000074041	10351
ENSDARG00000074041	23460
ENSDARG00000076533	4779
ENSDARG00000054191	5230
ENSDARG00000055781	5733
ENSDARG00000092507	79759
ENSDARG00000067918	23587
ENSDARG00000002609	153830
ENSDARG00000018956	55116
ENSDARG00000116898	117579
ENSDARG00000003144	5827
ENSDARG00000016074	1429
ENSDARG00000074671	4884
ENSDARG00000021110	401551
ENSDARG00000057138	8747
ENSDARG00000057138	8748
ENSDARG00000057138	11085
ENSDARG00000057138	8749
ENSDARG00000057138	2515
ENSDARG00000014050	4803
ENSDARG00000038556	65265
ENSDARG00000091832	107986096
ENSDARG00000075768	6390
ENSDARG00000026281	57149
ENSDARG00000043026	122011
ENSDARG00000002701	51285
ENSDARG00000058147	85479
ENSDARG00000110879	55303
ENSDARG00000110879	474344
ENSDARG00000110879	26157
ENSDARG00000110879	170575
ENSDARG00000099118	83696
ENSDARG00000012499	5187
ENSDARG00000012593	1289
ENSDARG00000103972	166815
ENSDARG00000015540	5664
ENSDARG00000062471	284467
ENSDARG00000079154	420
ENSDARG00000079154	419
ENSDARG00000081313	407051
ENSDARG00000102199	80143
ENSDARG00000008976	23195
ENSDARG00000058961	4803
ENSDARG00000088984	22994
ENSDARG00000076251	3661
ENSDARG00000015971	2889
ENSDARG00000052343	132671
ENSDARG00000045927	9673
ENSDARG00000103095	29110
ENSDARG00000041828	114132
ENSDARG00000041828	27180
ENSDARG00000041828	27036
ENSDARG00000041828	945
ENSDARG00000041828	89790
ENSDARG00000041828	27181
ENSDARG00000041828	89858
ENSDARG00000041828	946
ENSDARG00000041828	100049587
ENSDARG00000041828	8778
ENSDARG00000083423	406901
ENSDARG00000027595	51714
ENSDARG00000054610	11151
ENSDARG00000009390	80896
ENSDARG00000103044	445
ENSDARG00000037884	27314
ENSDARG00000003189	5707
ENSDARG00000062954	1196
ENSDARG00000068939	54739
ENSDARG00000039208	4678
ENSDARG00000068126	4880
ENSDARG00000025820	11200
ENSDARG00000063257	200150
ENSDARG00000053518	137872
ENSDARG00000056005	150353
ENSDARG00000056005	165721
ENSDARG00000061242	7286
ENSDARG00000100519	8405
ENSDARG00000083498	406960
ENSDARG00000078328	26984
ENSDARG00000033840	120114
ENSDARG00000057060	201158
ENSDARG00000057060	100533496
ENSDARG00000002758	162989
ENSDARG00000097024	54658
ENSDARG00000004735	3192
ENSDARG00000058064	2705
ENSDARG00000075526	114825
ENSDARG00000004111	2099
ENSDARG00000019614	9767
ENSDARG00000101176	54658
ENSDARG00000039863	3570
ENSDARG00000039863	9466
ENSDARG00000039863	3561
ENSDARG00000073963	115749
ENSDARG00000091699	824
ENSDARG00000036571	9723
ENSDARG00000038792	128209
ENSDARG00000038792	105378952
ENSDARG00000057334	55907
ENSDARG00000078125	23623
ENSDARG00000070056	134
ENSDARG00000021239	317
ENSDARG00000068305	63931
ENSDARG00000011317	147
ENSDARG00000103200	57720
ENSDARG00000012368	79809
ENSDARG00000043012	8774
ENSDARG00000104267	10631
ENSDARG00000104227	55505
ENSDARG00000098334	51010
ENSDARG00000002792	372
ENSDARG00000101324	335
ENSDARG00000011876	1909
ENSDARG00000114852	2917
ENSDARG00000104818	23491
ENSDARG00000043716	7122
ENSDARG00000095908	6303
ENSDARG00000060070	113
ENSDARG00000013492	403341
ENSDARG00000051748	894
ENSDARG00000006345	9440
ENSDARG00000009470	6927
ENSDARG00000078473	64710
ENSDARG00000063417	2077
ENSDARG00000101903	9372
ENSDARG00000107576	642938
ENSDARG00000070798	10654
ENSDARG00000093469	115950
ENSDARG00000104437	9049
ENSDARG00000035608	192111
ENSDARG00000110619	55303
ENSDARG00000110619	474344
ENSDARG00000110619	26157
ENSDARG00000110619	170575
ENSDARG00000015854	1103
ENSDARG00000102334	344558
ENSDARG00000062518	8408
ENSDARG00000041599	9764
ENSDARG00000062900	27246
ENSDARG00000100813	83594
ENSDARG00000098968	54665
ENSDARG00000033171	79090
ENSDARG00000029146	4035
ENSDARG00000104258	55303
ENSDARG00000104258	474344
ENSDARG00000104258	26157
ENSDARG00000104258	170575
ENSDARG00000075269	152815
ENSDARG00000079777	79929
ENSDARG00000014005	201255
ENSDARG00000102060	79096
ENSDARG00000093336	152579
ENSDARG00000105418	8290
ENSDARG00000074508	9001
ENSDARG00000079402	6892
ENSDARG00000075183	55182
ENSDARG00000002507	8515
ENSDARG00000074667	84335
ENSDARG00000032234	7482
ENSDARG00000035023	22889
ENSDARG00000032795	58986
ENSDARG00000100741	991
ENSDARG00000037276	79884
ENSDARG00000095614	777
ENSDARG00000062302	22834
ENSDARG00000038693	2788
ENSDARG00000045870	54477
ENSDARG00000020890	29765
ENSDARG00000059123	5333
ENSDARG00000079227	79949
ENSDARG00000004055	23074
ENSDARG00000044514	6480
ENSDARG00000052769	2743
ENSDARG00000004586	4914
ENSDARG00000104629	9120
ENSDARG00000103490	10570
ENSDARG00000114823	5361
ENSDARG00000013719	51512
ENSDARG00000001057	705
ENSDARG00000018787	1942
ENSDARG00000086283	163882
ENSDARG00000011246	11103
ENSDARG00000077361	2186
ENSDARG00000070723	4704
ENSDARG00000018688	2004
ENSDARG00000024381	55154
ENSDARG00000069560	57657
ENSDARG00000069360	5534
ENSDARG00000012899	54555
ENSDARG00000096687	6000
ENSDARG00000076411	284119
ENSDARG00000056855	283459
ENSDARG00000102234	8824
ENSDARG00000102234	283848
ENSDARG00000076269	55303
ENSDARG00000076269	474344
ENSDARG00000076269	26157
ENSDARG00000076269	170575
ENSDARG00000076229	57591
ENSDARG00000060805	55201
ENSDARG00000039269	384
ENSDARG00000105441	5101
ENSDARG00000078509	122809
ENSDARG00000099590	166815
ENSDARG00000071560	1748
ENSDARG00000104155	406952
ENSDARG00000070573	5595
ENSDARG00000104732	23417
ENSDARG00000055400	9844
ENSDARG00000056314	5858
ENSDARG00000067815	645191
ENSDARG00000067815	339398
ENSDARG00000040161	93273
ENSDARG00000051711	3140
ENSDARG00000088750	283310
ENSDARG00000041616	84752
ENSDARG00000070059	152815
ENSDARG00000096310	9013
ENSDARG00000104392	79033
ENSDARG00000006544	390664
ENSDARG00000010953	81565
ENSDARG00000105367	1731
ENSDARG00000074226	124446
ENSDARG00000034940	6512
ENSDARG00000041299	4440
ENSDARG00000099240	116983
ENSDARG00000009387	6900
ENSDARG00000055118	29116
ENSDARG00000062427	1181
ENSDARG00000082222	406928
ENSDARG00000082262	768216
ENSDARG00000017425	11190
ENSDARG00000075569	60313
ENSDARG00000103650	2813
ENSDARG00000008979	2800
ENSDARG00000076002	114879
ENSDARG00000105626	161931
ENSDARG00000044191	727936
ENSDARG00000012729	3059
ENSDARG00000010962	51661
ENSDARG00000002377	125170
ENSDARG00000061048	10048
ENSDARG00000073765	10672
ENSDARG00000063097	80274
ENSDARG00000092361	10964
ENSDARG00000092361	10561
ENSDARG00000052656	3820
ENSDARG00000052656	29121
ENSDARG00000052656	160365
ENSDARG00000052656	969
ENSDARG00000052656	51348
ENSDARG00000052656	9976
ENSDARG00000052656	100431172
ENSDARG00000052656	387836
ENSDARG00000052656	51266
ENSDARG00000052656	160364
ENSDARG00000052656	387837
ENSDARG00000052656	283420
ENSDARG00000052656	51267
ENSDARG00000052656	64581
ENSDARG00000052656	4973
ENSDARG00000052656	3824
ENSDARG00000104756	92211
ENSDARG00000077822	11243
ENSDARG00000081453	406892
ENSDARG00000038359	55556
ENSDARG00000111980	2901
ENSDARG00000003904	6847
ENSDARG00000038207	8659
ENSDARG00000006640	8320
ENSDARG00000019969	6604
ENSDARG00000015610	7283
ENSDARG00000052899	55303
ENSDARG00000052899	474344
ENSDARG00000052899	26157
ENSDARG00000052899	170575
ENSDARG00000077497	285313
ENSDARG00000017199	55250
ENSDARG00000083308	574442
ENSDARG00000100322	84750
ENSDARG00000112977	84441
ENSDARG00000062801	2077
ENSDARG00000008020	51003
ENSDARG00000102082	4306
ENSDARG00000076899	114134
ENSDARG00000052779	2813
ENSDARG00000073999	202018
ENSDARG00000082467	406934
ENSDARG00000062262	1909
ENSDARG00000027199	4086
ENSDARG00000074293	23394
ENSDARG00000092713	6390
ENSDARG00000079307	100129924
ENSDARG00000114306	146802
ENSDARG00000019103	23081
ENSDARG00000091140	146850
ENSDARG00000037378	5860
ENSDARG00000081837	406948
ENSDARG00000004184	4763
ENSDARG00000091471	345930
ENSDARG00000013397	663
ENSDARG00000058102	1757
ENSDARG00000011851	5607
ENSDARG00000102395	1404
ENSDARG00000080589	407008
ENSDARG00000110323	79759
ENSDARG00000012642	79759
ENSDARG00000093619	6799
ENSDARG00000093619	6817
ENSDARG00000034256	8558
ENSDARG00000014634	8720
ENSDARG00000109438	55303
ENSDARG00000109438	474344
ENSDARG00000109438	26157
ENSDARG00000109438	170575
ENSDARG00000040254	84072
ENSDARG00000078995	56159
ENSDARG00000080000	6576
ENSDARG00000113364	9958
ENSDARG00000083528	407031
ENSDARG00000083528	407032
ENSDARG00000087937	1019
ENSDARG00000040192	29937
ENSDARG00000039661	120103
ENSDARG00000075817	728464
ENSDARG00000092155	344
ENSDARG00000060235	4486
ENSDARG00000014956	56616
ENSDARG00000107526	100287482
ENSDARG00000020953	150353
ENSDARG00000020953	165721
ENSDARG00000043684	10380
ENSDARG00000089260	64118
ENSDARG00000025855	94032
ENSDARG00000104930	105378696
ENSDARG00000116769	25925
ENSDARG00000060865	286205
ENSDARG00000023026	5318
ENSDARG00000027465	55005
ENSDARG00000058587	283847
ENSDARG00000076934	55112
ENSDARG00000035676	8073
ENSDARG00000090108	79007
ENSDARG00000042667	128209
ENSDARG00000042667	105378952
ENSDARG00000042627	57224
ENSDARG00000007901	51340
ENSDARG00000002402	2071
ENSDARG00000016977	81609
ENSDARG00000022438	1339
ENSDARG00000053646	155
ENSDARG00000033161	6750
ENSDARG00000010415	23409
ENSDARG00000060534	81537
ENSDARG00000059630	9761
ENSDARG00000069044	56895
ENSDARG00000054025	3218
ENSDARG00000042551	129642
ENSDARG00000009153	5319
ENSDARG00000041691	79365
ENSDARG00000101654	924
ENSDARG00000043079	8510
ENSDARG00000019060	29934
ENSDARG00000038612	139212
ENSDARG00000105046	899
ENSDARG00000028688	23404
ENSDARG00000019235	64218
ENSDARG00000062362	53373
ENSDARG00000030722	165904
ENSDARG00000008969	2244
ENSDARG00000045530	165631
ENSDARG00000009482	146167
ENSDARG00000078994	25884
ENSDARG00000078994	8646
ENSDARG00000036577	527
ENSDARG00000113525	2257
ENSDARG00000045790	144577
ENSDARG00000115817	5858
ENSDARG00000076496	23150
ENSDARG00000078757	5858
ENSDARG00000078658	55578
ENSDARG00000090724	6336
ENSDARG00000090895	284058
ENSDARG00000101495	54577
ENSDARG00000101495	54600
ENSDARG00000101495	54657
ENSDARG00000101495	54578
ENSDARG00000101495	54576
ENSDARG00000101495	54579
ENSDARG00000101495	54659
ENSDARG00000101495	54575
ENSDARG00000096786	79949
ENSDARG00000051851	348180
ENSDARG00000102734	57599
ENSDARG00000069270	645191
ENSDARG00000069270	339398
ENSDARG00000035507	64794
ENSDARG00000042233	8823
ENSDARG00000045064	3983
ENSDARG00000062280	57531
ENSDARG00000077721	400506
ENSDARG00000060103	22849
ENSDARG00000021697	283385
ENSDARG00000100114	10946
ENSDARG00000018587	55303
ENSDARG00000018587	474344
ENSDARG00000018587	26157
ENSDARG00000018587	170575
ENSDARG00000078183	5858
ENSDARG00000076257	1731
ENSDARG00000015460	29127
ENSDARG00000095968	11160
ENSDARG00000058050	64754
ENSDARG00000083047	406903
ENSDARG00000035606	218
ENSDARG00000030871	6477
ENSDARG00000052150	90316
ENSDARG00000043322	170825
ENSDARG00000075053	51097
ENSDARG00000011027	2260
ENSDARG00000071414	79415
ENSDARG00000007971	1163
ENSDARG00000003680	862
ENSDARG00000101129	83953
ENSDARG00000101169	9402
ENSDARG00000104256	53630
ENSDARG00000093007	10200
ENSDARG00000040650	2873
ENSDARG00000002707	84667
ENSDARG00000081608	100126319
ENSDARG00000098883	246329
ENSDARG00000027424	5250
ENSDARG00000037551	148811
ENSDARG00000025854	317781
ENSDARG00000043685	64859
ENSDARG00000100858	1731
ENSDARG00000116062	8038
ENSDARG00000062960	100131755
ENSDARG00000062960	51309
ENSDARG00000062960	54470
ENSDARG00000062960	51566
ENSDARG00000062960	9823
ENSDARG00000053702	9466
ENSDARG00000053702	3561
ENSDARG00000068128	84919
ENSDARG00000068168	54626
ENSDARG00000027744	4616
ENSDARG00000057805	10573
ENSDARG00000035521	6422
ENSDARG00000071086	151556
ENSDARG00000077367	84628
ENSDARG00000034668	11189
ENSDARG00000008788	57172
ENSDARG00000011869	3742
ENSDARG00000011869	26290
ENSDARG00000071355	10964
ENSDARG00000071355	10561
ENSDARG00000074016	5737
ENSDARG00000079742	23101
ENSDARG00000068264	9380
ENSDARG00000078326	79658
ENSDARG00000083496	407051
ENSDARG00000056065	4343
ENSDARG00000092987	79698
ENSDARG00000093476	55303
ENSDARG00000093476	474344
ENSDARG00000093476	26157
ENSDARG00000093476	170575
ENSDARG00000014420	1995
ENSDARG00000068365	4010
ENSDARG00000081501	406892
ENSDARG00000079497	56892
ENSDARG00000045482	23012
ENSDARG00000041145	54852
ENSDARG00000061419	79698
ENSDARG00000042452	5025
ENSDARG00000040045	9076
ENSDARG00000031845	129642
ENSDARG00000025074	1468
ENSDARG00000062696	1608
ENSDARG00000043247	9330
ENSDARG00000022165	4257
ENSDARG00000058992	29956
ENSDARG00000038990	7473
ENSDARG00000038990	101929777
ENSDARG00000076449	390594
ENSDARG00000007315	7112
ENSDARG00000075766	51097
ENSDARG00000093349	5817
ENSDARG00000093349	57228
ENSDARG00000110110	7252
ENSDARG00000060149	3983
ENSDARG00000103770	93436
ENSDARG00000109568	84814
ENSDARG00000059388	622
ENSDARG00000040300	85865
ENSDARG00000039343	23382
ENSDARG00000071683	23217
ENSDARG00000097901	2865
ENSDARG00000097901	2866
ENSDARG00000097901	2867
ENSDARG00000115164	55303
ENSDARG00000115164	474344
ENSDARG00000115164	26157
ENSDARG00000115164	170575
ENSDARG00000058390	23597
ENSDARG00000074656	1520
ENSDARG00000017595	8030
ENSDARG00000038392	55303
ENSDARG00000038392	474344
ENSDARG00000038392	26157
ENSDARG00000038392	170575
ENSDARG00000062181	154743
ENSDARG00000042671	54953
ENSDARG00000098295	1944
ENSDARG00000027196	25823
ENSDARG00000027196	64499
ENSDARG00000027196	7177
ENSDARG00000027196	23430
ENSDARG00000053685	2958
ENSDARG00000061049	221687
ENSDARG00000098734	64770
ENSDARG00000093021	148753
ENSDARG00000013861	55156
ENSDARG00000013741	10314
ENSDARG00000068705	64418
ENSDARG00000077626	151647
ENSDARG00000076659	55536
ENSDARG00000003373	51122
ENSDARG00000011785	6911
ENSDARG00000079816	25807
ENSDARG00000074899	9344
ENSDARG00000033953	954
ENSDARG00000039677	1825
ENSDARG00000031126	147111
ENSDARG00000068193	93109
ENSDARG00000116712	1981
ENSDARG00000083309	406973
ENSDARG00000053362	8483
ENSDARG00000040890	2224
ENSDARG00000090015	55303
ENSDARG00000090015	474344
ENSDARG00000090015	26157
ENSDARG00000090015	170575
ENSDARG00000092170	341
ENSDARG00000076328	114885
ENSDARG00000078378	7186
ENSDARG00000058454	8655
ENSDARG00000027957	2257
ENSDARG00000070408	894
ENSDARG00000103034	256710
ENSDARG00000103034	144321
ENSDARG00000059993	54795
ENSDARG00000075803	84102
ENSDARG00000006786	51226
ENSDARG00000038802	91687
ENSDARG00000058800	57111
ENSDARG00000056530	27151
ENSDARG00000058005	3081
ENSDARG00000088764	127018
ENSDARG00000044381	6478
ENSDARG00000029615	57456
ENSDARG00000031600	343035
ENSDARG00000093857	10964
ENSDARG00000093857	10561
ENSDARG00000117011	2130
ENSDARG00000013057	3215
ENSDARG00000061256	84331
ENSDARG00000013649	846
ENSDARG00000074403	51555
ENSDARG00000092651	151246
ENSDARG00000079679	201134
ENSDARG00000067916	4067
ENSDARG00000077987	57623
ENSDARG00000026454	79003
ENSDARG00000027825	80218
ENSDARG00000010255	51411
ENSDARG00000107989	642968
ENSDARG00000101126	79915
ENSDARG00000116896	387890
ENSDARG00000076873	389813
ENSDARG00000062519	368
ENSDARG00000103953	9968
ENSDARG00000055740	92979
ENSDARG00000024967	2189
ENSDARG00000103320	253558
ENSDARG00000092327	79759
ENSDARG00000105321	79058
ENSDARG00000091272	407006
ENSDARG00000117023	55303
ENSDARG00000117023	474344
ENSDARG00000117023	26157
ENSDARG00000117023	170575
ENSDARG00000062297	6646
ENSDARG00000021739	89857
ENSDARG00000055381	25805
ENSDARG00000076733	580
ENSDARG00000068143	25800
ENSDARG00000098544	23154
ENSDARG00000112454	165631
ENSDARG00000103962	118
ENSDARG00000082458	406918
ENSDARG00000109228	55303
ENSDARG00000109228	474344
ENSDARG00000109228	26157
ENSDARG00000109228	170575
ENSDARG00000043130	4853
ENSDARG00000061981	51056
ENSDARG00000083557	406912
ENSDARG00000061099	23114
ENSDARG00000030078	256710
ENSDARG00000030078	144321
ENSDARG00000030078	11010
ENSDARG00000061742	11129
ENSDARG00000022659	8723
ENSDARG00000067664	645432
ENSDARG00000019228	80168
ENSDARG00000010051	7353
ENSDARG00000037070	729515
ENSDARG00000003903	60484
ENSDARG00000045416	65258
ENSDARG00000093999	7270
ENSDARG00000070845	152815
ENSDARG00000008105	55798
ENSDARG00000081781	406947
ENSDARG00000059751	25841
ENSDARG00000038005	53635
ENSDARG00000038005	81857
ENSDARG00000068021	110599564
ENSDARG00000090548	55303
ENSDARG00000090548	474344
ENSDARG00000090548	26157
ENSDARG00000090548	170575
ENSDARG00000053625	302
ENSDARG00000105281	5028
ENSDARG00000099038	3755
ENSDARG00000060766	5829
ENSDARG00000080508	406912
ENSDARG00000062132	285440
ENSDARG00000017658	29925
ENSDARG00000063594	204851
ENSDARG00000077686	22848
ENSDARG00000055099	27146
ENSDARG00000023840	5208
ENSDARG00000091760	143884
ENSDARG00000058571	57546
ENSDARG00000090194	10542
ENSDARG00000057498	5655
ENSDARG00000057498	3818
ENSDARG00000036064	255919
ENSDARG00000096613	26030
ENSDARG00000036956	171023
ENSDARG00000060393	84929
ENSDARG00000058039	27319
ENSDARG00000038290	8563
ENSDARG00000054160	55303
ENSDARG00000054160	474344
ENSDARG00000054160	26157
